Date,Adj Close
2008-03-31,137.93
2008-04-01,143.72
2008-04-02,141.76
2008-04-03,145.72
2008-04-04,147.13
2008-04-07,149.83
2008-04-08,146.9
2008-04-09,145.56
2008-04-10,148.55
2008-04-11,141.42
2008-04-14,142.04
2008-04-15,142.62
2008-04-16,147.73
2008-04-17,148.49
2008-04-18,154.78
2008-04-21,161.63
2008-04-22,153.98
2008-04-23,156.56
2008-04-24,162.38
2008-04-25,163.14
2008-04-28,165.55
2008-04-29,168.25
2008-04-30,167.19
2008-05-01,173.01
2008-05-02,173.91
2008-05-05,177.55
2008-05-06,179.41
2008-05-07,175.5
2008-05-08,177.87
2008-05-09,176.32
2008-05-12,180.85
2008-05-13,182.58
2008-05-14,179.02
2008-05-15,182.36
2008-05-16,180.33
2008-05-19,176.47
2008-05-20,178.68
2008-05-21,171.27
2008-05-22,170.17
2008-05-23,174.13
2008-05-27,179.19
2008-05-28,179.75
2008-05-29,179.44
2008-05-30,181.42
2008-06-02,178.87
2008-06-03,178.17
2008-06-04,178.0
2008-06-05,182.07
2008-06-06,178.43
2008-06-09,174.56
2008-06-10,178.43
2008-06-11,173.79
2008-06-12,166.53
2008-06-13,165.67
2008-06-16,169.97
2008-06-17,174.38
2008-06-18,171.81
2008-06-19,173.87
2008-06-20,168.46
2008-06-23,166.43
2008-06-24,166.52
2008-06-25,170.5
2008-06-26,161.72
2008-06-27,163.48
2008-06-30,160.94
2008-07-01,167.89
2008-07-02,161.65
2008-07-03,163.51
2008-07-07,168.36
2008-07-08,172.58
2008-07-09,167.48
2008-07-10,169.77
2008-07-11,165.88
2008-07-14,167.13
2008-07-15,163.05
2008-07-16,166.1
2008-07-17,165.14
2008-07-18,158.73
2008-07-21,159.83
2008-07-22,155.73
2008-07-23,159.8
2008-07-24,152.85
2008-07-25,155.82
2008-07-28,148.4
2008-07-29,150.98
2008-07-30,153.67
2008-07-31,152.78
2008-08-01,150.57
2008-08-04,147.28
2008-08-05,154.4
2008-08-06,157.81
2008-08-07,157.22
2008-08-08,162.96
2008-08-11,166.82
2008-08-12,169.86
2008-08-13,172.34
2008-08-14,172.35
2008-08-15,168.91
2008-08-18,168.58
2008-08-19,166.79
2008-08-20,169.01
2008-08-21,167.52
2008-08-22,169.92
2008-08-25,165.85
2008-08-26,166.89
2008-08-27,167.88
2008-08-28,166.99
2008-08-29,162.94
2008-09-02,159.73
2008-09-03,160.47
2008-09-04,154.96
2008-09-05,153.96
2008-09-08,151.79
2008-09-09,145.79
2008-09-10,145.72
2008-09-11,146.72
2008-09-12,143.15
2008-09-15,134.91
2008-09-16,134.45
2008-09-17,122.86
2008-09-18,128.88
2008-09-19,135.44
2008-09-22,125.96
2008-09-23,121.91
2008-09-24,123.71
2008-09-25,126.81
2008-09-26,123.26
2008-09-29,101.17
2008-09-30,109.24
2008-10-01,104.88
2008-10-02,96.21
2008-10-03,93.3
2008-10-06,94.33
2008-10-07,85.7
2008-10-08,86.3
2008-10-09,85.29
2008-10-10,93.04
2008-10-13,105.98
2008-10-14,100.04
2008-10-15,94.15
2008-10-16,97.93
2008-10-17,93.62
2008-10-20,94.62
2008-10-21,87.94
2008-10-22,93.11
2008-10-23,94.41
2008-10-24,92.64
2008-10-27,88.51
2008-10-28,96.03
2008-10-29,100.49
2008-10-30,106.73
2008-10-31,103.41
2008-11-03,102.81
2008-11-04,106.68
2008-11-05,99.29
2008-11-06,95.25
2008-11-07,94.42
2008-11-10,92.16
2008-11-11,91.09
2008-11-12,86.62
2008-11-13,92.69
2008-11-14,86.73
2008-11-17,84.72
2008-11-18,86.42
2008-11-19,82.94
2008-11-20,77.36
2008-11-21,79.37
2008-11-24,89.34
2008-11-25,87.27
2008-11-26,91.31
2008-11-28,89.07
2008-12-01,85.48
2008-12-02,88.88
2008-12-03,92.17
2008-12-04,87.86
2008-12-05,90.35
2008-12-08,95.85
2008-12-09,96.17
2008-12-10,94.39
2008-12-11,91.31
2008-12-12,94.45
2008-12-15,91.07
2008-12-16,91.72
2008-12-17,85.7
2008-12-18,85.96
2008-12-19,86.5
2008-12-22,82.41
2008-12-23,83.02
2008-12-24,81.74
2008-12-26,82.48
2008-12-29,83.25
2008-12-30,82.94
2008-12-31,82.03
2009-01-02,87.22
2009-01-05,90.91
2009-01-06,89.41
2009-01-07,87.47
2009-01-08,89.1
2009-01-09,87.06
2009-01-12,85.22
2009-01-13,84.3
2009-01-14,82.02
2009-01-15,80.14
2009-01-16,79.13
2009-01-20,75.16
2009-01-21,79.61
2009-01-22,84.93
2009-01-23,84.93
2009-01-26,86.16
2009-01-27,87.21
2009-01-28,90.54
2009-01-29,89.39
2009-01-30,86.63
2009-02-02,87.96
2009-02-03,89.37
2009-02-04,89.92
2009-02-05,92.71
2009-02-06,95.85
2009-02-09,98.53
2009-02-10,94.03
2009-02-11,93.06
2009-02-12,95.41
2009-02-13,95.31
2009-02-17,90.86
2009-02-18,90.7
2009-02-19,87.12
2009-02-20,87.66
2009-02-23,83.57
2009-02-24,86.74
2009-02-25,87.62
2009-02-26,85.73
2009-02-27,85.84
2009-03-02,84.52
2009-03-03,84.94
2009-03-04,87.63
2009-03-05,85.39
2009-03-06,81.99
2009-03-09,79.88
2009-03-10,85.19
2009-03-11,89.08
2009-03-12,92.61
2009-03-13,92.2
2009-03-16,91.71
2009-03-17,95.79
2009-03-18,97.58
2009-03-19,97.67
2009-03-20,97.64
2009-03-23,103.48
2009-03-24,102.36
2009-03-25,102.35
2009-03-26,105.6
2009-03-27,102.7
2009-03-30,100.43
2009-03-31,101.04
2009-04-01,104.47
2009-04-02,108.33
2009-04-03,111.48
2009-04-06,113.85
2009-04-07,110.53
2009-04-08,111.8
2009-04-09,114.93
2009-04-13,115.55
2009-04-14,113.71
2009-04-15,113.07
2009-04-16,116.73
2009-04-17,118.63
2009-04-20,115.82
2009-04-21,117.03
2009-04-22,116.79
2009-04-23,120.53
2009-04-24,119.09
2009-04-27,119.88
2009-04-28,119.09
2009-04-29,120.28
2009-04-30,120.94
2009-05-01,122.3
2009-05-04,126.94
2009-05-05,127.55
2009-05-06,127.35
2009-05-07,124.05
2009-05-08,124.17
2009-05-11,124.54
2009-05-12,119.59
2009-05-13,114.85
2009-05-14,118.17
2009-05-15,117.66
2009-05-18,121.73
2009-05-19,122.5
2009-05-20,120.98
2009-05-21,119.36
2009-05-22,117.74
2009-05-26,125.7
2009-05-27,127.88
2009-05-28,129.82
2009-05-29,130.53
2009-06-01,133.94
2009-06-02,134.07
2009-06-03,135.47
2009-06-04,138.16
2009-06-05,139.05
2009-06-08,138.26
2009-06-09,137.18
2009-06-10,134.8
2009-06-11,134.51
2009-06-12,131.65
2009-06-15,130.8
2009-06-16,131.05
2009-06-17,130.31
2009-06-18,130.6
2009-06-19,134.06
2009-06-22,132.03
2009-06-23,128.8
2009-06-24,130.93
2009-06-25,134.43
2009-06-26,136.91
2009-06-29,136.46
2009-06-30,136.9
2009-07-01,137.28
2009-07-02,134.58
2009-07-06,133.23
2009-07-07,130.14
2009-07-08,131.89
2009-07-09,131.06
2009-07-10,133.14
2009-07-13,136.81
2009-07-14,136.74
2009-07-15,141.17
2009-07-16,141.79
2009-07-17,145.86
2009-07-20,146.97
2009-07-21,145.62
2009-07-22,150.65
2009-07-23,151.69
2009-07-24,153.78
2009-07-27,153.88
2009-07-28,153.78
2009-07-29,153.81
2009-07-30,156.47
2009-07-31,157.04
2009-08-03,159.96
2009-08-04,159.12
2009-08-05,158.7
2009-08-06,157.54
2009-08-07,159.08
2009-08-10,158.32
2009-08-11,156.5
2009-08-12,158.89
2009-08-13,161.88
2009-08-14,160.3
2009-08-17,153.39
2009-08-18,157.63
2009-08-19,158.21
2009-08-20,159.87
2009-08-21,162.65
2009-08-24,162.49
2009-08-25,162.82
2009-08-26,160.91
2009-08-27,162.87
2009-08-28,163.44
2009-08-31,161.68
2009-09-01,158.88
2009-09-02,158.76
2009-09-03,160.08
2009-09-04,163.69
2009-09-08,166.21
2009-09-09,164.49
2009-09-10,165.86
2009-09-11,165.47
2009-09-14,166.97
2009-09-15,168.36
2009-09-16,174.81
2009-09-17,177.38
2009-09-18,177.83
2009-09-21,176.87
2009-09-22,177.31
2009-09-23,178.29
2009-09-24,176.68
2009-09-25,175.29
2009-09-28,178.92
2009-09-29,178.18
2009-09-30,178.15
2009-10-01,173.83
2009-10-02,177.72
2009-10-05,178.79
2009-10-06,182.63
2009-10-07,182.86
2009-10-08,181.92
2009-10-09,183.07
2009-10-12,183.4
2009-10-13,182.64
2009-10-14,183.86
2009-10-15,183.16
2009-10-16,180.75
2009-10-19,182.48
2009-10-20,191.04
2009-10-21,196.96
2009-10-22,197.23
2009-10-23,196.02
2009-10-26,194.61
2009-10-27,189.7
2009-10-28,184.93
2009-10-29,188.72
2009-10-30,181.18
2009-11-02,181.96
2009-11-03,181.42
2009-11-04,183.4
2009-11-05,186.49
2009-11-06,186.79
2009-11-09,193.63
2009-11-10,195.1
2009-11-11,195.35
2009-11-12,194.14
2009-11-13,196.51
2009-11-16,198.6
2009-11-17,198.96
2009-11-18,197.96
2009-11-19,192.72
2009-11-20,192.15
2009-11-23,197.88
2009-11-24,196.5
2009-11-25,196.26
2009-11-27,192.8
2009-11-30,192.14
2009-12-01,189.32
2009-12-02,188.61
2009-12-03,188.85
2009-12-04,185.81
2009-12-07,181.61
2009-12-08,182.49
